i,c,t,s,k,exposure
Sichuan,maize,2003,historical,heat,-0.2231836128428306
Sichuan,maize,2004,historical,compound,-0.3068461104314477
Sichuan,maize,2004,historical,drought,0.916739942336596
Sichuan,maize,2004,historical,heat,-0.2231836128428306
Sichuan,maize,2005,historical,compound,-0.3068461104314477
Sichuan,maize,2005,historical,drought,-1.017291988934508
Sichuan,maize,2005,historical,heat,-0.2231836128428306
Sichuan,maize,2006,historical,compound,1.5559304338147457
Sichuan,maize,2006,historical,drought,0.9862215442506358
Sichuan,maize,2006,historical,heat,-0.11215342017233614
Sichuan,maize,2007,historical,compound,-0.3068461104314477
Sichuan,maize,2007,historical,drought,-0.17414930164813072
Sichuan,maize,2007,historical,heat,-0.2231836128428306
Sichuan,maize,2008,historical,compound,-0.3068461104314477
Sichuan,maize,2008,historical,drought,-0.30013325239546845
Sichuan,maize,2008,historical,heat,-0.2231836128428306
Sichuan,maize,2009,historical,compound,-0.3068461104314477
Sichuan,maize,2009,historical,drought,-0.19077208393838596
Sichuan,maize,2009,historical,heat,-0.21953506966587813
Sichuan,maize,2010,historical,compound,0.006195219290806501
Sichuan,maize,2010,historical,drought,-0.44020232424989797
Sichuan,maize,2010,historical,heat,-0.19509169169818819
Sichuan,maize,2011,historical,compound,0.3115008319693947
Sichuan,maize,2011,historical,drought,1.9236697133471639
Sichuan,maize,2011,historical,heat,-0.21145922561816732
Sichuan,maize,2012,historical,compound,0.1053851845024472
Sichuan,maize,2012,historical,drought,-0.09135066409443564
Sichuan,maize,2012,historical,heat,-0.2018797201153427
Sichuan,maize,2013,historical,compound,0.006195219290806501
Sichuan,maize,2013,historical,drought,2.2386914804411497
Sichuan,maize,2013,historical,heat,2.472689913951085
Sichuan,maize,2014,historical,compound,-0.3068461104314477
Sichuan,maize,2014,historical,drought,-0.16017970672418078
Sichuan,maize,2014,historical,heat,-0.22236697140244677
Sichuan,maize,2015,historical,compound,-0.3068461104314477
Sichuan,maize,2015,historical,drought,-0.11693296252157293
Sichuan,maize,2015,historical,heat,-0.22251473082797493
Sichuan,maize,2016,historical,compound,0.1053851845024472
Sichuan,maize,2016,historical,drought,1.272397424538247
Sichuan,maize,2016,historical,heat,1.0681185750540878
Sichuan,maize,2017,historical,compound,-0.3068461104314477
Sichuan,maize,2017,historical,drought,-0.5863274878019406
Sichuan,maize,2017,historical,heat,-0.21325829796461107
Sichuan,maize,2018,historical,compound,-0.3068461104314477
Sichuan,maize,2018,historical,drought,-0.9142298069752925
Sichuan,maize,2018,historical,heat,-0.2231836128428306
Sichuan,maize,2019,historical,compound,-0.10073046296450026
Sichuan,maize,2019,historical,drought,-0.44628353990325315
Sichuan,maize,2019,historical,heat,-0.20554184929341332
Sichuan,maize,2020,historical,compound,-0.3068461104314477
Sichuan,maize,2020,historical,drought,-1.722879628166364
Sichuan,maize,2020,historical,heat,-0.20437242047186308
Sichuan,maize,2021,historical,compound,0.1053851845024472
Sichuan,maize,2021,historical,drought,0.05863976180045749
Sichuan,maize,2021,historical,heat,-0.16662634489230124
Sichuan,maize,2022,historical,compound,2.288938775514561
Sichuan,maize,2022,historical,drought,-0.07620204054376926
Sichuan,maize,2022,historical,heat,0.28154419154981486
Sichuan,rice,1997,historical,compound,-0.041386318562176665
Sichuan,rice,1997,historical,drought,0.8481114762095746
Sichuan,rice,1997,historical,heat,0.4009159560593001
Sichuan,rice,1998,historical,compound,-0.17589185388925085
Sichuan,rice,1998,historical,drought,-1.1331066326762398
Sichuan,rice,1998,historical,heat,-0.12448604465107647
Sichuan,rice,1999,historical,compound,-0.17589185388925085
Sichuan,rice,1999,historical,drought,-1.5982705725155244
Sichuan,rice,1999,historical,heat,-0.12448604465107647
Sichuan,rice,2000,historical,compound,-0.17589185388925085
Sichuan,rice,2000,historical,drought,1.359587481147222
Sichuan,rice,2000,historical,heat,-0.12057730041583416
Sichuan,rice,2001,historical,compound,-0.041386318562176665
Sichuan,rice,2001,historical,drought,-0.50264702378514
Sichuan,rice,2001,historical,heat,-0.12180110079078689
Sichuan,rice,2002,historical,compound,-0.041386318562176665
Sichuan,rice,2002,historical,drought,0.6532402478700706
Sichuan,rice,2002,historical,heat,-0.10576501388323313
Sichuan,rice,2003,historical,compound,-0.17589185388925085
Sichuan,rice,2003,historical,drought,-0.28481966206366294
Sichuan,rice,2003,historical,heat,-0.12448604465107647
Sichuan,rice,2004,historical,compound,-0.17589185388925085
Sichuan,rice,2004,historical,drought,-0.43836716462611874
Sichuan,rice,2004,historical,heat,-0.12448604465107647
Sichuan,rice,2005,historical,compound,-0.17589185388925085
Sichuan,rice,2005,historical,drought,-0.7328808327745465
Sichuan,rice,2005,historical,heat,-0.12448604465107647
Sichuan,rice,2006,historical,compound,0.9001524287273427
Sichuan,rice,2006,historical,drought,0.6561587028793565
Sichuan,rice,2006,historical,heat,-0.0620648080779214
Sichuan,rice,2007,historical,compound,-0.17589185388925085
Sichuan,rice,2007,historical,drought,-0.08341097225263606
Sichuan,rice,2007,historical,heat,-0.12448604465107647
Sichuan,rice,2008,historical,compound,-0.17589185388925085
Sichuan,rice,2008,historical,drought,-0.09796699846205788
Sichuan,rice,2008,historical,heat,-0.12448604465107647
Sichuan,rice,2009,historical,compound,-0.17589185388925085
Sichuan,rice,2009,historical,drought,0.22886350034703248
Sichuan,rice,2009,historical,heat,-0.1223493633351619
Sichuan,rice,2010,historical,compound,-0.041386318562176665
Sichuan,rice,2010,historical,drought,0.017014675901767917
Sichuan,rice,2010,historical,heat,-0.10875791049580534
Sichuan,rice,2011,historical,compound,0.3621302874190459
Sichuan,rice,2011,historical,drought,1.1980242791683893
Sichuan,rice,2011,historical,heat,-0.11629414739072463
Sichuan,rice,2012,historical,compound,0.0931192167648975
Sichuan,rice,2012,historical,drought,0.19236038841673264
Sichuan,rice,2012,historical,heat,-0.1131469778102054
Sichuan,rice,2013,historical,compound,-0.041386318562176665
Sichuan,rice,2013,historical,drought,1.4687958789424844
Sichuan,rice,2013,historical,heat,1.3784108429749813
Sichuan,rice,2014,historical,compound,-0.17589185388925085
Sichuan,rice,2014,historical,drought,0.6447900510419146
Sichuan,rice,2014,historical,heat,-0.12400779828729709
Sichuan,rice,2015,historical,compound,-0.17589185388925085
Sichuan,rice,2015,historical,drought,0.49802230033318734
Sichuan,rice,2015,historical,heat,-0.12413003000285595
Sichuan,rice,2016,historical,compound,0.0931192167648975
Sichuan,rice,2016,historical,drought,0.987358478044538
Sichuan,rice,2016,historical,heat,0.6262911797108424
Sichuan,rice,2017,historical,compound,-0.17589185388925085
Sichuan,rice,2017,historical,drought,-1.4841178287331431
Sichuan,rice,2017,historical,heat,-0.1191532417535292
Sichuan,rice,2018,historical,compound,-0.17589185388925085
Sichuan,rice,2018,historical,drought,-0.6511061562449757
Sichuan,rice,2018,historical,heat,-0.12448604465107647
Sichuan,rice,2019,historical,compound,-0.041386318562176665
Sichuan,rice,2019,historical,drought,-1.2507389831160214
Sichuan,rice,2019,historical,heat,-0.11509615808731356
Sichuan,rice,2020,historical,compound,-0.17589185388925085
Sichuan,rice,2020,historical,drought,-0.0841636636573007
Sichuan,rice,2020,historical,heat,-0.11447372575802896
Sichuan,rice,2021,historical,compound,0.0931192167648975
Sichuan,rice,2021,historical,drought,0.10359387444516228
Sichuan,rice,2021,historical,heat,-0.09407111914319
Sichuan,rice,2022,historical,compound,1.169163499381491
Sichuan,rice,2022,historical,drought,-0.5143248438400723
Sichuan,rice,2022,historical,heat,0.15195907369537653
Sichuan,soybean,1997,historical,compound,-0.10211822648942692
Sichuan,soybean,1997,historical,drought,0.8900248333661063
Sichuan,soybean,1997,historical,heat,0.3142097028803155
Sichuan,soybean,1998,historical,compound,-0.23860404327907067
Sichuan,soybean,1998,historical,drought,-0.5745871608143113
Sichuan,soybean,1998,historical,heat,-0.21113940568759385
Sichuan,soybean,1999,historical,compound,-0.23860404327907067
Sichuan,soybean,1999,historical,drought,-1.9919343639520424
Sichuan,soybean,1999,historical,heat,-0.21113940568759385
Sichuan,soybean,2000,historical,compound,-0.23860404327907067
Sichuan,soybean,2000,historical,drought,0.2120012541756008
Sichuan,soybean,2000,historical,heat,-0.20723105494506125
Sichuan,soybean,2001,historical,compound,-0.10211822648942692
Sichuan,soybean,2001,historical,drought,-1.1781227634655391
Sichuan,soybean,2001,historical,heat,-0.20845473212020948
Sichuan,soybean,2002,historical,compound,-0.10211822648942692
Sichuan,soybean,2002,historical,drought,0.2731089772582143
Sichuan,soybean,2002,historical,heat,-0.19242025956317624
Sichuan,soybean,2003,historical,compound,-0.23860404327907067
Sichuan,soybean,2003,historical,drought,-0.9787192887034735
Sichuan,soybean,2003,historical,heat,-0.21113940568759385
Sichuan,soybean,2004,historical,compound,-0.23860404327907067
Sichuan,soybean,2004,historical,drought,-0.829799269372173
Sichuan,soybean,2004,historical,heat,-0.21113940568759385
Sichuan,soybean,2005,historical,compound,-0.23860404327907067
Sichuan,soybean,2005,historical,drought,-0.019400579928215533
Sichuan,soybean,2005,historical,heat,-0.21113940568759385
Sichuan,soybean,2006,historical,compound,0.8532824910380791
Sichuan,soybean,2006,historical,drought,0.9302904383267562
Sichuan,soybean,2006,historical,heat,0.5155778047709904
Sichuan,soybean,2007,historical,compound,-0.23860404327907067
Sichuan,soybean,2007,historical,drought,1.0237072834676388
Sichuan,soybean,2007,historical,heat,-0.21113940568759385
Sichuan,soybean,2008,historical,compound,-0.23860404327907067
Sichuan,soybean,2008,historical,drought,0.12601249425530306
Sichuan,soybean,2008,historical,heat,-0.21113940568759385
Sichuan,soybean,2009,historical,compound,-0.23860404327907067
Sichuan,soybean,2009,historical,drought,1.6689799893680093
Sichuan,soybean,2009,historical,heat,-0.20900293947107448
Sichuan,soybean,2010,historical,compound,-0.10211822648942692
Sichuan,soybean,2010,historical,drought,0.014449975210994878
Sichuan,soybean,2010,historical,heat,-0.1954128548812848
Sichuan,soybean,2011,historical,compound,1.8705265782874554
Sichuan,soybean,2011,historical,drought,0.8486204581051652
Sichuan,soybean,2011,historical,heat,1.3860626278119288
Sichuan,soybean,2012,historical,compound,0.034367590300216765
Sichuan,soybean,2012,historical,drought,0.020438673208625097
Sichuan,soybean,2012,historical,heat,-0.19980148034892106
Sichuan,soybean,2013,historical,compound,-0.10211822648942692
Sichuan,soybean,2013,historical,drought,0.46228260950851013
Sichuan,soybean,2013,historical,heat,1.2916061855288834
Sichuan,soybean,2014,historical,compound,-0.23860404327907067
Sichuan,soybean,2014,historical,drought,0.8185364219297782
Sichuan,soybean,2014,historical,heat,-0.21066120746880587
Sichuan,soybean,2015,historical,compound,-0.23860404327907067
Sichuan,soybean,2015,historical,drought,0.6320261458826942
Sichuan,soybean,2015,historical,heat,-0.21078342687931584
Sichuan,soybean,2016,historical,compound,0.034367590300216765
Sichuan,soybean,2016,historical,drought,1.0234271619191753
Sichuan,soybean,2016,historical,heat,0.5395622380410986
Sichuan,soybean,2017,historical,compound,-0.23860404327907067
Sichuan,soybean,2017,historical,drought,-0.38225322494231406
Sichuan,soybean,2017,historical,heat,-0.20580713964253328
Sichuan,soybean,2018,historical,compound,-0.23860404327907067
Sichuan,soybean,2018,historical,drought,-0.5328641653656785
Sichuan,soybean,2018,historical,heat,-0.21113940568759385
Sichuan,soybean,2019,historical,compound,-0.10211822648942692
Sichuan,soybean,2019,historical,drought,-1.938934464952415
Sichuan,soybean,2019,historical,heat,-0.20175046440233615
Sichuan,soybean,2020,historical,compound,-0.23860404327907067
Sichuan,soybean,2020,historical,drought,0.11675860141783205
Sichuan,soybean,2020,historical,heat,-0.20112809473322302
Sichuan,soybean,2021,historical,compound,0.034367590300216765
Sichuan,soybean,2021,historical,drought,-0.3781489218063046
Sichuan,soybean,2021,historical,heat,-0.18072754204580402
Sichuan,soybean,2022,historical,compound,1.1262541246173665
Sichuan,soybean,2022,historical,drought,-0.25590111409794125
Sichuan,soybean,2022,historical,heat,0.06527788296928021
Sichuan,wheat,1998,historical,compound,-0.2725954580978915
Sichuan,wheat,1998,historical,drought,0.24435988862766153
Sichuan,wheat,1998,historical,heat,-0.2803614677629565
Sichuan,wheat,1999,historical,compound,0.07555985381350412
Sichuan,wheat,1999,historical,drought,-0.35340913692335557
Sichuan,wheat,1999,historical,heat,-0.054282512364032
Sichuan,wheat,2000,historical,compound,0.07555985381350412
Sichuan,wheat,2000,historical,drought,-0.7458069619700748
Sichuan,wheat,2000,historical,heat,-0.07401566737847552
Sichuan,wheat,2001,historical,compound,0.4237151657248998
Sichuan,wheat,2001,historical,drought,-0.010929880900471608
Sichuan,wheat,2001,historical,heat,0.15713031080640816
Sichuan,wheat,2002,historical,compound,-0.2725954580978915
Sichuan,wheat,2002,historical,drought,-1.2518333721684856
Sichuan,wheat,2002,historical,heat,-0.2803614677629565
Sichuan,wheat,2003,historical,compound,-0.2725954580978915
Sichuan,wheat,2003,historical,drought,0.9652371258254823
Sichuan,wheat,2003,historical,heat,-0.2803614677629565
Sichuan,wheat,2004,historical,compound,-0.2725954580978915
Sichuan,wheat,2004,historical,drought,-0.3892879994977568
Sichuan,wheat,2004,historical,heat,-0.2803614677629565
Sichuan,wheat,2005,historical,compound,-0.2725954580978915
Sichuan,wheat,2005,historical,drought,-0.8991143350678029
Sichuan,wheat,2005,historical,heat,-0.2803614677629565
Sichuan,wheat,2006,historical,compound,1.120025789547691
Sichuan,wheat,2006,historical,drought,2.5544918154770984
Sichuan,wheat,2006,historical,heat,1.3092360832775494
Sichuan,wheat,2007,historical,compound,-0.2725954580978915
Sichuan,wheat,2007,historical,drought,0.40103717765668145
Sichuan,wheat,2007,historical,heat,0.37223895775676236
Sichuan,wheat,2008,historical,compound,-0.2725954580978915
Sichuan,wheat,2008,historical,drought,0.726113494500168
Sichuan,wheat,2008,historical,heat,-0.2803614677629565
Sichuan,wheat,2009,historical,compound,0.4237151657248998
Sichuan,wheat,2009,historical,drought,0.7270611042014229
Sichuan,wheat,2009,historical,heat,0.16532539298098428
Sichuan,wheat,2010,historical,compound,-0.2725954580978915
Sichuan,wheat,2010,historical,drought,1.6292492223579973
Sichuan,wheat,2010,historical,heat,-0.2803614677629565
Sichuan,wheat,2011,historical,compound,-0.2725954580978915
Sichuan,wheat,2011,historical,drought,0.6117536533697584
Sichuan,wheat,2011,historical,heat,-0.2803614677629565
Sichuan,wheat,2012,historical,compound,1.394071208568775
Sichuan,wheat,2012,historical,drought,0.24400691925333615
Sichuan,wheat,2012,historical,heat,1.4918178502918507
Sichuan,wheat,2013,historical,compound,1.394071208568775
Sichuan,wheat,2013,historical,drought,-0.36811713031535587
Sichuan,wheat,2013,historical,heat,-0.2695789308331211
Sichuan,wheat,2014,historical,compound,-0.2725954580978915
Sichuan,wheat,2014,historical,drought,0.1332504454377427
Sichuan,wheat,2014,historical,heat,-0.2792167463512461
Sichuan,wheat,2015,historical,compound,-0.2725954580978915
Sichuan,wheat,2015,historical,drought,0.005043365152228326
Sichuan,wheat,2015,historical,heat,-0.2803614677629565
Sichuan,wheat,2016,historical,compound,-0.2725954580978915
Sichuan,wheat,2016,historical,drought,1.5121963775024205
Sichuan,wheat,2016,historical,heat,1.3867672782576677
Sichuan,wheat,2017,historical,compound,-0.2725954580978915
Sichuan,wheat,2017,historical,drought,-0.7347405528813041
Sichuan,wheat,2017,historical,heat,-0.2803614677629565
Sichuan,wheat,2018,historical,compound,-0.2725954580978915
Sichuan,wheat,2018,historical,drought,-0.9242401093724594
Sichuan,wheat,2018,historical,heat,-0.2803614677629565
Sichuan,wheat,2019,historical,compound,-0.2725954580978915
Sichuan,wheat,2019,historical,drought,-0.42966375368950893
Sichuan,wheat,2019,historical,heat,-0.2803614677629565
Sichuan,wheat,2020,historical,compound,-0.2725954580978915
Sichuan,wheat,2020,historical,drought,-2.6773878810064544
Sichuan,wheat,2020,historical,heat,-0.2803614677629565
Sichuan,wheat,2021,historical,compound,-0.2725954580978915
Sichuan,wheat,2021,historical,drought,0.1794299680125865
